source_id	source_title	source_year	source_authors	source_type	site_name	LatDD	LonDD	inferred_from	inferred_using	biodiversity_measure	inferred_as	taxon_kingdom	taxon_family	taxon_genus	taxon_species	sample_origin	earliest_extent	latest_extent	proxy_category	variability_temp	variability_precip	max_temp	max_precip	min_temp	min_precip	elevation_change	dist_to_land_ice_max	dist_to_land_ice_min	dating_methods	dating_levels	depth_min	depth_max
sourcenode_pub_finkelstein_aproddalccfpincca_2007	A palaeolimnological record of diatomcommunity dynamics and late-Holocene climatic changes from Prescott Island, Nunavut, central Canadian Arctic	2007	Finkelstein, S. A.; Gaiewski, K.	Published (unspecified type)	Lake PW03	73.11667	-96.68333	Morphotype: Diatom - Eunotia arcus;Morphotype: Diatom - Pinnularia biceps;Morphotype: Diatom - Staurosirella pinnata (long) sensu S. Finkelstein;Morphotype: Diatom - Staurosira construens var. venter (long) sensu S. Finkelstein;Morphotype: Diatom - Sellaphora laevissima;Morphotype: Diatom - Caloneis bacillum;Morphotype: Diatom - Cyclotella bodanica var. bodanica;Morphotype: Diatom - Diploneis nov. spec. Nr. 1 Julma Olkky;Morphotype: Diatom - Encyonopsis microcephala;Morphotype: Diatom - Diadesmis perpusilla;Morphotype: Diatom - Eunotia cf. bilunaris;Morphotype: Diatom - Cocconeis sp. 1 ?;Morphotype: Diatom - Cocconeis neothumensis;Morphotype: Diatom - Gyrosigma sp. 1 ?;Morphotype: Diatom - Staurosirella pinnata var. intercedens;Morphotype: Diatom - Cymbella botellus;Morphotype: Diatom - Surirella sp. 1?;Morphotype: Diatom - Craticula halophila;Morphotype: Diatom - Pinnularia mesolepta;Morphotype: Diatom - Achnanthes scotica;Morphotype: Diatom - Encyonopsis behrei;Morphotype: Diatom - Fragilaria brevistriata;Morphotype: Diatom - Reimeria sinuata;Morphotype: Diatom - Navicula ignota fo. acceptata;Morphotype: Diatom - Encyonopsis descripta;Morphotype: Diatom - Placoneis pseudanglica;Morphotype: Diatom - Caloneis sp. 1?;Morphotype: Diatom - Staurosira construens;Morphotype: Diatom - Cavinula pseudoscutiformis;Morphotype: Diatom - Navicula rhynchocephala;Morphotype: Diatom - Achnanthes exigua;Morphotype: Diatom - Pinnularia brebissonii;Morphotype: Diatom - Neidium sp. 1 ?;Morphotype: Diatom - Navicula cryptocephala;Morphotype: Diatom - Gomphonema cf. angustatum;Morphotype: Diatom - Platessa conspicua;Morphotype: Diatom - Nitzschia angusteforaminata;Morphotype: Diatom - Sellaphora bacillum;Morphotype: Diatom - Achnanthes lutheri;Morphotype: Diatom - Navicula modica;Morphotype: Diatom - Navicula absoluta;Morphotype: Diatom - Pinnularia microstauron;Morphotype: Diatom - Nitzschia solita;Morphotype: Diatom - Navicula mutica;Morphotype: Diatom - Eunotia sp. 1 ?;Morphotype: Diatom - Planothidium calcar;Morphotype: Diatom - Psammothidium subatomoides;Morphotype: Diatom - Achnanthes impexiformis;Morphotype: Diatom - Stauroneis gracilior;Morphotype: Diatom - Sellaphora pupula;Morphotype: Diatom - Cymbella reichardtii;Morphotype: Diatom - Diploneis oblongella;Morphotype: Diatom - Achnanthes gracillima;Morphotype: Diatom - Nitzschia sp. 0V UL NAWQA KM;Morphotype: Diatom - Cymbella amphicephala;Morphotype: Diatom - Psammothidium grischunum fo. daonensis;Morphotype: Diatom - Psammothidium levanderi;Morphotype: Diatom - Karayevia clevei;Morphotype: Diatom - Nitzschia alpina;Morphotype: Diatom - Caloneis silicula;Morphotype: Diatom - Undetermined Centric;Morphotype: Diatom - Nitzschia dissipata;Morphotype: Diatom - Psammothidium cf. lacus-vulcani;Morphotype: Diatom - Navicula schmassmannii;Morphotype: Diatom - Stauroneis subaustralis;Morphotype: Diatom - Encyonema silesiacum;Morphotype: Diatom - Navicula cryptotenella;Morphotype: Diatom - Achnanthes carissima;Morphotype: Diatom - Adlafia minuscula;Morphotype: Diatom - Kolbesia suchlandtii;Morphotype: Diatom - Encyonema lange-bertalotii;Morphotype: Diatom - Undetermined Pennate;Morphotype: Diatom - Eunotia inflata;Morphotype: Diatom - Undetermined Pennate sp. 2 ?;Morphotype: Diatom - Gomphonema parvulum;Morphotype: Diatom - Gomphonema cf. clavatulum;Morphotype: Diatom - Stauroneis sp. 1?;Morphotype: Diatom - Nitzschia frustulum;Morphotype: Diatom - Gomphonema sp. 3 ?;Morphotype: Diatom - Diploneis boldtiana;Morphotype: Diatom - Amphora sp. 1?;Morphotype: Diatom - Achnanthidium minutissimum;Morphotype: Diatom - Rossithidium pusillum;Morphotype: Diatom - Psammothidium sacculum;Morphotype: Diatom - Staurosira construens var. venter;Morphotype: Diatom - Navicula submuralis;Morphotype: Diatom - Rossithidium pusillum (short) sensu Finkelstein;Morphotype: Diatom - Cocconeis placentula;Morphotype: Diatom - Planothidium oestrupii;Morphotype: Diatom - Sellaphora seminulum;Morphotype: Diatom - Fragilaria capucina;Morphotype: Diatom - Amphora inariensis;Morphotype: Diatom - Psammothidium curtissimum;Morphotype: Diatom - Gomphonema sp. 2 ?;Morphotype: Diatom - Fragilaria tenera;Morphotype: Diatom - Staurosirella pinnata;Morphotype: Diatom - Navicula cf. agrestis;Morphotype: Diatom - Rossithidium petersennii;Morphotype: Diatom - Cyclotella pseudostelligera;Morphotype: Diatom - Pinnularia balfouriana;Morphotype: Diatom - Pseudostaurosira pseudoconstruens;Morphotype: Diatom - Brachysira neoexilis;Morphotype: Diatom - Amphora copulata;Morphotype: Diatom - Undetermined Pennate sp. 1 ?;Morphotype: Diatom - Nitzschia inconspicua;Morphotype: Diatom - Undetermined diatom;Morphotype: Diatom - Staurosirella pinnata var. acuminata;Morphotype: Diatom - Encyonema ventricosum;Morphotype: Diatom - Encyonema fogedii;Morphotype: Diatom - Encyonema elginense;Morphotype: Diatom - Eucocconeis flexella;Morphotype: Diatom - Encyonema minutum;Morphotype: Diatom - Tabellaria flocculosa;Morphotype: Diatom - Pinnularia sp. 1?;Morphotype: Diatom - Nitzschia liebethruthii;Morphotype: Diatom - Nitzschia fonticola;Morphotype: Diatom - Navicula medioconvexa;Morphotype: Diatom - Navicula digitulus;Morphotype: Diatom - Gomphonema sp. 1 ?;Morphotype: Diatom - Gomphonema truncatum;Morphotype: Diatom - Eunotia implicata;Morphotype: Diatom - Diploneis sp. 1?;Morphotype: Diatom - Amphora fogediana;Morphotype: Diatom - Amphora pediculus;Morphotype: Diatom - Adlafia bryophila;Morphotype: Diatom - Cavinula jaernefeltii;Morphotype: Diatom - Placoneis elginensis;Morphotype: Diatom - Psammothidium marginulatum;Morphotype: Diatom - Karayevia laterostrata;Morphotype: Diatom - Nitzschia bacillum;Morphotype: Diatom - Nitzschia perminuta;Morphotype: Diatom - Navicula pseudoventralis	Explicit: Atlas or Key - Unknown (not yet coded)	Abundance	Placeholder from NeotomaDB Import [Kingdom]					Lake sediment core	8931	-46	Microfossil - Diatom	4.166666029999998	52	-14.17916679	175	-18.34583282	123	0	16.81486013	0			0	109
sourcenode_pub_finkelstein_rofdaiasalthccrinc_2008	Responses of Fragilarioid-dominated diatom assemblages in a small Arctic lake to Holocene climatic changes, Russell Island, Nunavut, Canada	2008	Finkelstein, S. A.; Gajewski, K.	Published (unspecified type)	Lake PW02	74.07	-97.77	Morphotype: Diatom - Nitzschia inconspicua;Morphotype: Diatom - Stauroneis cf. PW03-0-7-D-1;Morphotype: Diatom - Stauroneis PW02-1-43-D-1;Morphotype: Diatom - Placoneis spp.;Morphotype: Diatom - Neidium PW02-1-15-D-1;Morphotype: Diatom - Pinnularia mesolepta;Morphotype: Diatom - Cymbella amphicephala;Morphotype: Diatom - Navicula bacillum;Morphotype: Diatom - Placoneis elginensis;Morphotype: Diatom - Aulacoseira spp.;Morphotype: Diatom - Encyonema spp.;Morphotype: Diatom - Stephanodiscus spp.;Morphotype: Diatom - Stauroneis subaustralis;Morphotype: Diatom - Caloneis bacillum;Morphotype: Diatom - Psammothidium marginulatum;Morphotype: Diatom - Psammothidium levanderi;Morphotype: Diatom - Achnanthes subatomoides;Morphotype: Diatom - Achnanthes spp.;Morphotype: Diatom - Karayevia clevei;Morphotype: Diatom - Navicula cryptotenella;Morphotype: Diatom - Sellaphora laevissima;Morphotype: Diatom - Psammothidium sacculum;Morphotype: Diatom - Gomphonema sp. 2 (cf. PW03) sensu S. Finkelstein;Morphotype: Diatom - Caloneis PW02-0-11-E-1;Morphotype: Diatom - Sellaphora pupula;Morphotype: Diatom - Navicula cf. agrestis;Morphotype: Diatom - Diploneis oblongella;Morphotype: Diatom - Amphora fogediana;Morphotype: Diatom - Amphora spp.;Morphotype: Diatom - Staurosirella pinnata var. intercedens;Morphotype: Diatom - Cyclotella spp.;Morphotype: Diatom - Navicula digitulus;Morphotype: Diatom - Psammothidium subatomoides;Morphotype: Diatom - Neidium spp.;Morphotype: Diatom - Surirella spp.;Morphotype: Diatom - Fragilaria oldenburgiana;Morphotype: Diatom - Pinnularia karelica;Morphotype: Diatom - Pinnularia spp.;Morphotype: Diatom - Gomphonema cf. angustatum;Morphotype: Diatom - Diploneis boldtiana;Morphotype: Diatom - Aneumastus tuscula;Morphotype: Diatom - Encyonopsis descripta;Morphotype: Diatom - Adlafia minuscula;Morphotype: Diatom - Stauroneis spp.;Morphotype: Diatom - Psammothidium curtissimum;Morphotype: Diatom - Nitzschia perminuta;Morphotype: Diatom - Gomphonema sp. 1 (cf. PW03) sensu S. Finkelstein;Morphotype: Diatom - Pinnularia biceps;Morphotype: Diatom - Nitzschia angusteforaminata;Morphotype: Diatom - Neidium ampliatum;Morphotype: Diatom - Staurosira construens var. venter;Morphotype: Diatom - Staurosirella pinnata;Morphotype: Diatom - Pseudostaurosira pseudoconstruens;Morphotype: Diatom - Staurosira construens;Morphotype: Diatom - Undetermined diatom;Morphotype: Diatom - Pseudostaurosira brevistriata;Morphotype: Diatom - Navicula pseudoventralis;Morphotype: Diatom - Staurosirella pinnata (long) sensu S. Finkelstein;Morphotype: Diatom - Amphora copulata;Morphotype: Diatom - Nitzschia fonticola;Morphotype: Diatom - Achnanthidium minutissimum;Morphotype: Diatom - Amphora inariensis;Morphotype: Diatom - Encyonema lange-bertalotii;Morphotype: Diatom - Achnanthes carissima;Morphotype: Diatom - Encyonema minutum;Morphotype: Diatom - Cymbella cistula;Morphotype: Diatom - Caloneis silicula;Morphotype: Diatom - Staurosira construens var. venter (long) sensu S. Finkelstein;Morphotype: Diatom - Cavinula jaernefeltii;Morphotype: Diatom - Eucocconeis flexella;Morphotype: Diatom - Encyonema silesiacum;Morphotype: Diatom - Nitzschia spp.;Morphotype: Diatom - Cyclotella pseudostelligera;Morphotype: Diatom - Amphora pediculus	Explicit: Atlas or Key - Unknown (not yet coded)	Abundance	Placeholder from NeotomaDB Import [Kingdom]					Lake sediment core	9849	-61	Microfossil - Diatom	3.7916669800000005	31	-14.02083302	164	-17.8125	133	0	35.063090270000004	0			0	127
sourcenode_pub_finney_hccacciagbfldla_2012	Holocene climate change and carbon cycling in a groundwater-fed, boreal forest lake: Dune Lake, Alaska	2012	Finney, B. P.; Bigelow, N. H.; Barber, V. A.; Edwards, M. E.	Published (unspecified type)	Dune Lake, Alaska	64.42592	-149.9014									Lake sediment core	9880	-55	Microfossil - Pollen	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			0	30
sourcenode_pub_foged_dftmalwatefpoann_1978	Diatoms from the Middle and Late Weichselian and the Early Flandrian Period on Andoya North Norway	1978	Foged, N.	Published (unspecified type)	Endletvatn, Andøya, Norway	69.257	16.0658									Lake sediment core		10510	Microfossil - Diatom	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			510	990
sourcenode_pub_forbes_rawaactbtsw_2010	Russian Arctic warming and 'greening' are closely tracked by tundra shrub willows	2010	Forbes, B. C.; Fauria, M. M.; Zetterberg, P.	Published (unspecified type)	Varandei	68.65	58.3667	Contemporaneous Whole Organism: Salix lanata L.	Implicit	PresenceOnly	Salix lanata L. [Species]	Plantae	Salicaceae	Salix	Salix lanata L.	Living organism	29	-55	Contemporaneous Whole Organism	0	0	-4.599999905	329	-4.599999905	329	0	261.1482493	261.1482493	Known collection date			
sourcenode_pub_forman_thoorofjlr_2000	The Holocene occurrence of reindeer on Franz Josef Land, Russia	2000	Forman, S. L.; Lubinski, D.; Weihe, R. R.	Published (unspecified type)	Franz Josef Land	NaN	NaN									Living organism	6430	1312	Contemporaneous Whole Organism (Mammals)	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN				
sourcenode_pub_frafjord_srotafctipdin_1994	Subfossil Records of the Arctic Fox (Alopex-Lagopus) Compared to Its Present Distribution in Norway	1994	Frafjord, K.; Hufthammer, A. K.	Published (unspecified type)	Northern Norway	69.11661641771931	23.647560442023646	Macrofossil: Alopex lagopus (bone);Macrofossil: Vulpes vulpes (bone)	Implicit	PresenceAbsence	Vulpes lagopus L. [Species];Vulpes vulpes L. [Species]	Animalia	Canidae	Vulpes	Vulpes lagopus L.;Vulpes vulpes L.	Subfossil material	5000	150	Macrofossil	1.691666648	28	-0.17916663	370	-1.870833278	342	0	92.75228586	0	Radiocarbon (Uncalibrated)			
sourcenode_pub_fredkild_passiahagl_1995	Palynology and sediment slumping in a high arctic Greenland lake	1995	Fredkild, B.	Published (unspecified type)	Amdrup Land, Greenland	80.84	-14.98									Lake sediment core	10555	800	Microfossil - Plant Macrofossil;Microfossil - Pollen	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	Radiocarbon (Calibrated)	100;18;13.5;13.5	0	103
sourcenode_pub_fredskild_ppsacciawgb_1967	Postglacial plant succession and climatic changes in a west Greenland bog	1967	Fredskild, B.	Published (unspecified type)	Sermermiut, western Greenland	69.2	-51.13333333333333									Peat core	3510	-17	Microfossil - Pollen;Microfossil - Plant Macrofossil	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			5	110
sourcenode_pub_fredskild_thdoslahagl_1983	The Holocene Development of Some Low and High Arctic Greenland Lakes	1983	Fredskild, B.	Published (unspecified type)	Tugtuligssuaq, Melville Bay	75.35347	-58.21491									Lake sediment core	8540	6710	Other microfossil - Arthropod;Microfossil - Plant Macrofossil	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			0	120
sourcenode_pub_fredskild_thdoslahagl_1983	The Holocene Development of Some Low and High Arctic Greenland Lakes	1983	Fredskild, B.	Published (unspecified type)	Sardloq, Sardlip qaqa	64.4382	-51.7049									Lake sediment core	8960	1080	Microfossil - Pollen;Microfossil - Plant Macrofossil	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			0	180
sourcenode_pub_fredskild_thdoslahagl_1983	The Holocene Development of Some Low and High Arctic Greenland Lakes	1983	Fredskild, B.	Published (unspecified type)	Johs. Iversen sø, Godthåbsfjord	64.40054	-50.17412									Lake sediment core	8640	1300	Other microfossil - Arthropod;Microfossil - Pollen;Microfossil - Plant Macrofossil	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			0	370
sourcenode_pub_fredskild_thvdotgawg_1983	The Holocene vegetational development of the Godthabsfjord area, West Greenland	1983	Fredskild, B.	Published (unspecified type)	Sardlup qaqa	64.4	-51.68333333333333									Lake sediment core	8960	0	Microfossil - Plant Macrofossil;Microfossil - Pollen	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	Radiocarbon (Uncalibrated)	180;159;147;132;120;108;78;25	0	186
sourcenode_pub_fredskild_thvdotgawg_1983	The Holocene vegetational development of the Godthabsfjord area, West Greenland	1983	Fredskild, B.	Published (unspecified type)	Terte, Lake A	64.46666666666667	-51.583333333333336									Lake sediment core	9000	0	Microfossil - Plant Macrofossil;Microfossil - Pollen	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	Radiocarbon (Uncalibrated)	130;114;94;74;62;38	0	160
sourcenode_pub_fredskild_thvdotgawg_1983	The Holocene vegetational development of the Godthabsfjord area, West Greenland	1983	Fredskild, B.	Published (unspecified type)	Karra	64.76666666666667	-50.583333333333336									Lake sediment core	8740	0	Microfossil - Plant Macrofossil;Microfossil - Pollen	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	Radiocarbon (Uncalibrated)	154;136;112;75	0	168
sourcenode_pub_fredskild_thvdotgawg_1983	The Holocene vegetational development of the Godthabsfjord area, West Greenland	1983	Fredskild, B.	Published (unspecified type)	Johannes Iversen Sø	64.4	-50.2									Lake sediment core	8640	0	Microfossil - Plant Macrofossil;Microfossil - Pollen	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	Radiocarbon (Uncalibrated)	346;304;268;208;148;124;112;76;40	0	367.5
sourcenode_pub_friel_riohaccohpiudaprfalitchblc_2014	Relative importance of hydrological and climatic controls on Holocene paleoenvironments inferred using diatom and pollen records from a lake in the central Hudson Bay Lowlands, Canada	2014	Friel, C. E.; Finkelstein, S. A.; Davis, A. M.	Published (unspecified type)	Lake AT01	53.2774	-84.2092									Lake sediment core	6840	100	Microfossil - Pollen;Microfossil - Diatom	1.6708333489999998	56	-1.441666603	638	-3.112499952	582	0	1269.413169	984.545301			0	240
sourcenode_pub_friel_riohaccohpiudaprfalitchblc_2014	Relative importance of hydrological and climatic controls on Holocene paleoenvironments inferred using diatom and pollen records from a lake in the central Hudson Bay Lowlands, Canada	2014	Friel, C. E.; Finkelstein, S. A.; Davis, A. M.	Published (unspecified type)	Lake AT01	53.277750000000005	-84.206808	Morphotype: Diatom - Stephanodiscus alpinus;Morphotype: Diatom - Fragilaria construens var. pumila;Morphotype: Diatom - Cyclostephanos invisitatus;Morphotype: Diatom - Encyonema minuta;Morphotype: Diatom - Fragilaria oldenburgiana;Morphotype: Diatom - Cyclotella ocellata;Morphotype: Diatom - Staurosira construens;Morphotype: Diatom - Hantzschia amphioxys;Morphotype: Diatom - Neidium affine;Morphotype: Diatom - Staurosira construens var. venter;Morphotype: Diatom - Cymbopleura inaequalis;Morphotype: Diatom - Aulacoseira spp.;Morphotype: Diatom - Staurosirella pinnata;Morphotype: Diatom - Staurosirella leptostauron;Morphotype: Diatom - Pseudostaurosira pseudoconstruens;Morphotype: Diatom - Staurosira construens var. venter (long) sensu S. Finkelstein;Morphotype: Diatom - Cocconeis placentula;Morphotype: Diatom - Diatoma tenue;Morphotype: Diatom - Achnanthes ventralis;Morphotype: Diatom - Amphora ovalis var. pediculus;Morphotype: Diatom - Cymbella laevis;Morphotype: Diatom - Sellaphora pupula var. subcapitata;Morphotype: Diatom - Fragilaria capucina;Morphotype: Diatom - Staurosirella pinnata var. intercedens;Morphotype: Diatom - Diploneis oblongella;Morphotype: Diatom - Diploneis marginestriata;Morphotype: Diatom - Stauroneis anceps;Morphotype: Diatom - Fragilaria brevistriata;Morphotype: Diatom - Amphora thumensis;Morphotype: Diatom - Caloneis westii;Morphotype: Diatom - Craticula cuspidata;Morphotype: Diatom - Encyonema muelleri;Morphotype: Diatom - Navicula schmassmannii;Morphotype: Diatom - Amphora ovalis;Morphotype: Diatom - Caloneis silicula var. minuta;Morphotype: Diatom - Cymbopleura angustata;Morphotype: Diatom - Diadesmis perpusilla;Morphotype: Diatom - Navicula vulpina;Morphotype: Diatom - Nitzschia gracilis;Morphotype: Diatom - Navicula explanata;Morphotype: Diatom - Navicula micropupula;Morphotype: Diatom - Cymbella diluviana;Morphotype: Diatom - Surirella angusta;Morphotype: Diatom - Gomphonema subtile;Morphotype: Diatom - Eucocconeis flexella;Morphotype: Diatom - Encyonema silesiacum;Morphotype: Diatom - Aneumastus tuscula;Morphotype: Diatom - Brachysira brebissonii;Morphotype: Diatom - Navicula undiff.;Morphotype: Diatom - Cymbella tumidula;Morphotype: Diatom - Navicula absoluta;Morphotype: Diatom - Pinnularia mesolepta;Morphotype: Diatom - Navicula aurora;Morphotype: Diatom - Cyclotella bodanica var. affinis;Morphotype: Diatom - Psammothidium subatomoides;Morphotype: Diatom - Sellaphora laevissima;Morphotype: Diatom - Achnanthes gracillima;Morphotype: Diatom - Gomphonema minutum;Morphotype: Diatom - Cyclotella stelligera;Morphotype: Diatom - Brachysira vitrea;Morphotype: Diatom - Rossithidium pusillum;Morphotype: Diatom - Denticula kuetzingii;Morphotype: Diatom - Navicula stroemii;Morphotype: Diatom - Encyonopsis cesatii;Morphotype: Diatom - Navicula cryptotenella;Morphotype: Diatom - Eunotia praerupta;Morphotype: Diatom - Brachysira zellensis;Morphotype: Diatom - Cymbella microcephala;Morphotype: Diatom - Eunotia exigua;Morphotype: Diatom - Cyclotella michiganiana;Morphotype: Diatom - Brachysira styriaca;Morphotype: Diatom - Cymbella incerta;Morphotype: Diatom - Frustulia saxonica;Morphotype: Diatom - Sellaphora pupula;Morphotype: Diatom - Stauroneis phoenicenteron;Morphotype: Diatom - Nitzschia dissipata;Morphotype: Diatom - Navicula viridula;Morphotype: Diatom - Cymbella proxima;Morphotype: Diatom - Cyclotella bodanica;Morphotype: Diatom - Achnanthidium minutissimum;Morphotype: Diatom - Pinnularia microstauron;Morphotype: Diatom - Denticula elegans;Morphotype: Diatom - Cymbella pusilla;Morphotype: Diatom - Synedra tenera;Morphotype: Diatom - Rhopalodia gibba;Morphotype: Diatom - Neidium ampliatum;Morphotype: Diatom - Navicula pseudoventralis;Morphotype: Diatom - Gomphonema angustatum;Morphotype: Diatom - Eunotia arcus;Morphotype: Diatom - Diploneis oculata;Morphotype: Diatom - Diatoma mesodon;Morphotype: Diatom - Cymbella subcuspidata;Morphotype: Diatom - Amphora inariensis;Morphotype: Diatom - Delicata delicatula;Morphotype: Diatom - Cymbella descripta;Morphotype: Diatom - Pinnularia major;Morphotype: Diatom - Tabellaria flocculosa;Morphotype: Diatom - Nitzschia palea;Morphotype: Diatom - Navicula oblonga;Morphotype: Diatom - Mastogloia smithii;Morphotype: Diatom - Gomphonema gracile;Morphotype: Diatom - Epithemia frickei	Explicit: Atlas or Key - Unknown (not yet coded)	Abundance	Placeholder from NeotomaDB Import [Kingdom]					Lake sediment core	6771	-63	Microfossil - Diatom	1.6833331589999998	66	-1.416666746	652	-3.099999905	586	0	1269.428997	984.6230098999999			0	250.5
sourcenode_pub_friel_riohaccohpiudaprfalitchblc_2014	Relative importance of hydrological and climatic controls on Holocene paleoenvironments inferred using diatom and pollen records from a lake in the central Hudson Bay Lowlands, Canada	2014	Friel, C. E.; Finkelstein, S. A.; Davis, A. M.	Published (unspecified type)	Lake AT01	53.277750000000005	-84.206808	Morphotype: Pollen - Shepherdia canadensis;Morphotype: Pollen - Cupressaceae;Morphotype: Pollen - Fraxinus nigra;Morphotype: Pollen - Ulmus;Morphotype: Pollen - Typha latifolia;Morphotype: Pollen - Lycopodium;Morphotype: Pollen - Potamogeton;Morphotype: Pollen - Equisetum;Morphotype: Pollen - Sparganium;Morphotype: Pollen - Fagus;Morphotype: Pollen - Asteroideae undiff.;Morphotype: Pollen - Carya;Morphotype: Pollen - Ericaceae;Morphotype: Pollen - Salix;Morphotype: Pollen - Pinus subg. Pinus;Morphotype: Pollen - Artemisia;Morphotype: Pollen - Ambrosia;Morphotype: Pollen - Picea mariana;Morphotype: Pollen - Pinus undiff.;Morphotype: Pollen - Betula;Morphotype: Pollen - Sphagnum;Morphotype: Pollen - Picea glauca;Morphotype: Pollen - Cyperaceae;Morphotype: Pollen - Alnus viridis subsp. crispa;Morphotype: Pollen - Poaceae;Morphotype: Pollen - Abies;Morphotype: Pollen - Amaranthaceae;Morphotype: Pollen - Alnus incana;Morphotype: Pollen - Quercus;Morphotype: Pollen - Larix	Implicit	Abundance	Placeholder from NeotomaDB Import [Kingdom]					Lake sediment core	6790	-63	Microfossil - Pollen	1.6833331589999998	66	-1.416666746	652	-3.099999905	586	0	1269.428997	984.6230098999999				
sourcenode_pub_friesen_tpstimosvi_2016	The Pembroke Site: Thule Inuit Migrants on Southern Victoria Island	2016	Friesen, T. M.; Norman, L. E. Y.	Published (unspecified type)	Pembroke Site	NaN	NaN	Macrofossil: Mammalia indeterminate  (bone);Macrofossil: Rangifer tarandus (bone);Macrofossil: Pusa hispida (bone);Macrofossil: Vulpes/Lepus (bone);Macrofossil: Vulpes spp.  (bone);Macrofossil: Canis lupus (bone);Macrofossil: Cricetidae (bone);Macrofossil: Aves indeterminate (bone);Macrofossil: Plectrophenax nivalis (bone);Macrofossil: Sterna paradisae (bone);Macrofossil: Laridae (bone);Macrofossil: Larus hyperboreus (bone);Macrofossil: Stercorarius spp. (bone);Macrofossil: Duck (bone);Macrofossil: Clangula hyemalis (bone);Macrofossil: Somateria spp. (bone);Macrofossil: Somateria mollissima  (bone);Macrofossil: Somateria spectabilis  (bone);Macrofossil: Anas acuta (bone);Macrofossil: Cygnus columbianus  (bone);Macrofossil: Goose (bone);Macrofossil: Branta canadensis (bone);Macrofossil: Anser albifrons (bone);Macrofossil: Actinopterygii (bone);Macrofossil: Gadidae (bone);Macrofossil: Gadus ogac (bone);Macrofossil: Salmonidae (bone);Macrofossil: Salvelinus namaycush (bone);Macrofossil: Salvelinus alpinus (bone);Macrofossil: Bivalvia / Gastropoda (shell fragments)	Implicit	Richness	Mammalia [Class];Rangifer  tarandus L. [Species];Pusa hispida von Schreber [Species];Vulpes [Genus];Canis lupus L. [Species];Cricetidae [Family];Aves [Class];Plectrophenax nivalis L. [Species];Sterna paradisaea Pontoppidan [Species];Laridae [Family];Larus hyperboreus Gunnerus [Species];Stercorarius [Genus];Anatidae [Family];Clangula hyemalis L. [Species];Somateria [Genus];Somateria mollissima L. [Species];Somateria spectabilis L. [Species];Anas  acuta L. [Species];Cygnus  columbianus Ord [Species];Branta canadensis L. [Species];Anser  albifrons  Scopoli [Species];Actinopterygii [Class];Gadidae [Family];Gadus  ogac Richardson  [Species];Salmonidae [Family];Salvelinus namaycush Walbaum, 1792 [Species];Salvelinus alpinus L. [Species];Mollusca [Phylum]	Animalia	Cervidae;Phocidae;Canidae;Cricetidae;Calcariidae;Laridae;Stercorariidae;Anatidae;Gadidae;Salmonidae	Pusa;Vulpes;Canis;Plectrophenax;Sterna;Larus;Stercorarius;Clangula;Somateria;Anas;Cygnus;Branta;Anser;Gadus ;Salvelinus	Rangifer  tarandus L.;Pusa hispida von Schreber;Canis lupus L.;Plectrophenax nivalis L.;Sterna paradisaea Pontoppidan;Larus hyperboreus Gunnerus;Clangula hyemalis L.;Somateria mollissima L.;Somateria spectabilis L.;Anas  acuta L.;Cygnus  columbianus Ord;Branta canadensis L.;Anser  albifrons  Scopoli;Gadus  ogac Richardson ;Salvelinus namaycush Walbaum, 1792;Salvelinus alpinus L.	Excavation	785	460	Macrofossil	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	Radiocarbon (Calibrated)			
